owner,amount,duration,startDate,initialUnlock,requiresSPT
0x6e74d32d573d27a12c9c9892a7abcee11f14159e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x614ba8db09af75ed780ef40460649fb4a5f340c1,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd99485aac77e9ee39921f1fa762a17ad0e6c6a8d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xff4bcd329ee478404df9f8c7e0a698cef8620e14,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xec048a4d0b82a4f27a0166c9015d684290b065fb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3f249e508db0bb459cf80cf822908d15d882c2ce,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x35ae5759357bf4535e5963b54f2a6b7aace77441,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x1421fcb12d209ab56bf843e1a9f2f8a62a4ec2bf,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8f979a3fa601c4ec39091580242e3455cf17de7a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0b649a01fd2a316af4d70034c9b8c38bdb975865,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc6146a7ebf279cbcdc3e3aec9c5e77e577116816,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x4427e4a55f9ff6dd9c0b18d32f37bbb3d31266fe,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2449fe0bea58e027f374e90b296e72dfd7bccbae,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9934c7f926091a144344ba2ad5a8d64a81e65668,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xfd6e3cb9699811e2eee72825a141ee7e7e6d46f4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa0b2cbf435be97fb8bd5a2d71cb561760dc04ae9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf1e277d4112760adf7f61c351f067d6336921671,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2df410746d9fbda91fdb13f35ee98ecf6d2ef87e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2075d43bcb3075387890bedb669dd9dc6e1700db,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0db27fab82c0005364430520dd2b5a87f51878a2,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x07bd5b10cb06aa39f66a9a692d57cea3cb23dc35,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8599204308760e3e8d5337d382b1230061d06ce4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x021f996eca1a0b097fb6990d113d961206236f49,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x88888866426931ca71ed1928ca5caf5b666829be,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x88888584dbdb7aea08b9850795583d4ebafa7c6e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x6a36a7340ea6339d9763094d65445fbd9bf50077,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7de12786dfbcfd0f0343fd1afee01ffdb1079e86,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xdebf807ed2025db75734773469ef19c474922fad,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x65cbb9b7a2116e28bd7b1be7ca5a32d215f46b51,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd16cd4dbab9e0bc5dcddc9a98a3b343fa011bfc6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xadf4209ab79952b828ce88c191aa629de320b0b8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3132d0d6d0f23f0c97b466d38ca9f0474db35337,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc40ec82f444ab84b55120011837700d89e2d8079,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xcf85659c0602d9760f6e80ea0bd24a7c24a07f8c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe4e236194b81a838b2133171b20e3ffc7c226065,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7f2cbe962a78df91116114e39b9bfc994b33f06f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x15f21018a1603262d93074a7f0da84869e6f363e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x6cdcbeb1fba1fd907b9d3f01284667f6d82c6acb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8e546e25206b5e13726705bdca5356072a3215d3,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x85e96771c0be9ad0e008db9bc55816f185b5e1d7,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe0f8b5d0d13598f18db273b4522bb39c106d7a4d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xade09131c6f43fe22c2cbabb759636c43cfc181e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2ec4c8ebf7be5d8d37073919d18c21ef71f93e97,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x4a64272670633fc93a64c0d71337289deeacf8de,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x48606b6c79fd113d0d8278be5270d7c5edb13ce6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2a12bee9741c5c3a4df9924d4fb3e4444ead7d61,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xeb4491cec6d817032294a94c3202615fa7d8c234,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xda4e2e05b3ea4e32cd76d9fe64907af1ce0bc138,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x348d58823818c63f70f285574500b60ff061ca43,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xab9a6c1c0a8ef4c1d4b96c46a44e3e094f591437,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x29532c0f6406e1330e8e165626607346ee5ff397,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xafd78fb44d50ad5f0badeaefaa36b966b22714f9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xdbc2a5994c4f453c14900c964dd96d4d47106c98,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9e2b30484a6adada7ac2dbb23973163d1cc34965,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x78c02e68a84ca5164d73b8e39bd56de17d952a31,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2c926f92cbbfd3e5120a0628fcacd636abb7f492,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x6785ff7a9f31cf922572b25efad3a55bb514c514,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x26103ac998bc1e82a8e1245e3128722a6fc71c8a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3ef82742b4a57158bfb6bedafe1ce10f2f12e2ca,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0e951afaaa7cb1b893087006693d8aedd0a54a23,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xb049789f5e6aac50ce06ab05782fb3b288381964,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0188d24bd451a6e9342fef6c36f96b7c766dc279,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa5256ce1ec58843526252e43d5f3b2d87ea48171,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa8a8c2a4db246cac79ce752fc30b09b2ae7d02a7,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xec0c1fe4e2ecded51f7b326c6f305bdb183badce,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x12654bb7651e2f91a23fea3792592da6230f273c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xcc576b9926a959763c7bc1f756b9d760685a86ff,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc093430b6faac2b3935e7f4f9e3fddb4fc619429,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8b38667e0dd772579ef12c65689117fbdd928f87,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa685f6dcf3de87a58ff7ef2c13b20901b61cfe34,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xdd22663e1b0b07e5545d56a16aae0e800d097165,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x524005308198be764c0a25328a7ec83ed09d6162,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x463daeafda3d05ff0cb8bdacd8fdc374ee28edf3,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xb10f8e218a9cd738b0f1e2f7169aa3c0897f2d83,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x958117b899d236d6752b0fd97eefb23015d0b0fa,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8d721b3b4a11b300e410de02dd6ede92bad28363,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x79de94a53695eecb8c3e99811d7b67b6492e5eb5,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xfcfb823be5edc2ea8be57f21f1fb877facfb086c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2380e5367890fbbd91e851dc9b288d40f79e8354,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xebc05227decbe4d80505d28044ef14eb034b08cf,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xdaa7734a0b281c9c01599d9ab21e6f5fa5681acb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x54e087671918641b3a8657e1ba6c654c9f4fe2b8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa267636ef7d18a4d7919865fc9285ca81003cd2c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbdf537ddc0b024e6310f765594e0833ecc7de38f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc1478869fc0613159b374307dc38fcf02fa85f0a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x81bff64c191b5568e3b77ec777fadf3d79af1881,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x4b9d577caa2eeb61ff63e941972d36852cb659fc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x1bece6a24c5f0392dc04c6722087845806ba009a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf26fd834707e61f64b97f0e14ceca5b56e4ea39f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x61b553ce5b3e1419096b42da88abe049b2ba7d93,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x76d9cf11be7a00137ea3cd1bff702766ac6b4450,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x18a827c0e469f4e9e59117f687e612d4f0e9df6f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd1e1f314fd01aba7411ea6b4660f19d6fb03f017,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8e50eab759a937ae28be85d1477287113aefa14e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7045d8dda1e15b40b92928e730de9f5b713d2a64,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0e9eb6ced01edb4db7e90e6d50ef236bf61ba3d5,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x6bc6e31919b2b84c5ddec0c694e351062ad55e55,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf0d840a0a05a2fbf69d681736e2847de8358efa0,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf5b142264aacbde4cf2181a24800f851619b90cb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x61e5050e7d7def6a87acd688fa6f27f56203cf95,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0a8cb399d6fec55c784276bba9dc696d2f6a9ba6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x54cfa816152f16ac47be814fd3ea3015ed3ed6b6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x38b66af9208ed0acc0998445fdc9869ab9c1bb2a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbc8605d24664b781eca65e2d38bb5a6489a29a4e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x014255e7f9c2a08b4bf41fe9610eae9e778c23b8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbf71e2ce09b4dbc1f83719dc534cdbc6b13cf2cb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7605a06e42dff89f218e48aadb25ee21ae75bbc7,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x888889baef24b535cf1cda9391e5758e97e1c98d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe3f027e17cd9459e3412011e6afeb8022ef049d9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe83b1cb2993bb76c26ccb6ee4501f24205cd08a7,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x27815da7f7022dc9ef2defdc66b96279464214cf,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf980cb397d446397264764662a71cbf976139ca6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa001332d2acfd2e64125c57fb824023126002fa5,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa3ea366b017d9f71cea82f4c4392f00d0c68d74e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x52f3bf77e02d1e4fe65dcb279fb17ee4cae21bbc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe21ee4930d2616676be0c572fa7807dcba10aab8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8533cea1b4cc38e5d8510d6cc714ba3763b62f94,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc75f155ece3969cdc6b62ddf292dbff152225ea6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf062da011938f2e1b7007203b61dc37b7d95a30b,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3a8f58efebf0a5ee65d6ee238886b58d7e84fcf4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7a57bbbca4da6fd564c1401d59836287cc32696c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x051a9b7e0310eeac8a88ed7279b439b929bb7eba,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xde1d7b2f29c4409ac756f0301037def155ef6724,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5f41e3076a04761d38d3aad6aae525d32e4ef89b,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd30ef375ecc64d21701defa93e0181bf8ffa517d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5718015ca43718e0cbac1d57162a7a2181dad700,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x458c5bf730bcc1420e79e797e8b585c89ef3c614,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x941d6abf97cd403b8f099af57ec73c3827235427,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x1b6b4b4e6b272928a10f2489da29001a9d5137f1,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9908672a9d7d20bd52a8fd3618c46b5d80a6c890,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xeab6c463e8a53e8064d58f8240f57505930f77b7,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8d409d182116e68513d429a65e2db342a206a85a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc6435b2df4edf6f6a925d7d01cb97f7caad2523d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x00c335e004cccef838f02aba40e2a242eee13e63,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x1686b92e96edd9bb1afd73086e264f49e6dac010,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9c19fcac5679a91854784634c4f58d9117bef48e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa1b050b30c59c019d336b5dcd05747e6f8dfbf73,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x1f06a7f08144c7b77468ba084c062a253ec66b1c,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc9a9a7bae42e4ee17fd916f3dde58bc197f8a587,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3e7aa37c2daaa86345aef1006eaab084eb86f3c3,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9613c8fe934d599944f45c92eac74664ada899c4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc923cebcc0f2a6707f669ef91bc50ffd29f89715,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x85297fb4c4006565aac113cd2f3f510ec8cc49cc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x70ab871e70250512f64bf02655c0fe66db6e2c7a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x79d740732a548373c2885a1183531a48ccbd768e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x8ea3dcf2ce92ea17754b68ea30de16a1bb993d25,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5feb9a29b42e15a3d11b326227a02d4fe5eeabca,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa69c7759f62c098ad6df2eac2e4546e73d39c87d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf25b29d208efb66d1007e11d2457df213f7b1e64,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf456727ed9bfd07ed0177cf826cbdbdea28a1bab,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xba9d885bd9a5f04c8b4cbd52213f811ca06f649e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x79eb10d5b593ca1070a4d91548263d9dd9b2f129,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf1997b132c2a3473d91252ae85448db7593c88d2,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x4b437ef0ac597c19ac1f44d57bdcc07547908c67,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xeadaaebbb3b333689ffcb7f37aae5411f4991176,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd4dad593489fcf859ddab1a15ce20b1810919e87,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0f6c0a299277b63b2e1bc48ed38a8f8a96dfdfa3,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd4dd91aeaee86f9a5d7b8e19ad0a813fbbee3575,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9bd5c9bbc9dffacd9c8891794b708d647b62ae3e,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0f4e0653a893ac0127e93af8d409a89008a67951,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd55ba90bd506404adf6f5e54c0cf732dddce9bc3,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x583064dd95c49b0c9998767f0d7940eb7540d4c9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5a475a470de95ffa575aaa2e3a581eb9d826d340,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x61457a1e0cf414106103f87595f7d34cb0b3f4ad,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x740d5718a79a8559feee8b00922f8cd773a81d84,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xfc3aa3a738b648a841e5cae7f402acd407974e94,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xd4d38a3fc38af3382bfc1fd2d7abe24ad956cf1f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x86b741d418c2e75754063ce08da716ee9652f70f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3455fab521e550e98f383df0f0d9ca1c755ecb34,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x699bed099c046bdea715061611c26e96837b3c2f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x2c6b0919de5ed6117e9357eef02095eb40cfe1cc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x068ba2f0c911a567d69affebca41ab90941cd1cd,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbaca5b5dc7a73606c6dc07f100ac5bdc1b28bad6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x59944a915b81a92a8f60b53ca0e73c5b5db67cfe,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x38ca83d380918ddb70a12cf20e873e7cabc7e8bc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x827fc6a969b28b4573517c33a5704911272707bc,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x0331b9a923dae69ad4cf817841e3375f30f840f1,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xa83478198bd1bdef56e6c1d90771c380bc3b362f,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xb36a5ff0e2b1a74112d275e82d7f7f186b86a768,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x02748362fa868271e1d070f44910d26c1c7abc0d,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x290c2d4cd29d9069040b0053a70bb995c0179332,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9608561241da7db862b54091e71f674b07889e3a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x585071a4055c144014f2436e0883ea348e2a8389,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x5cd5aff4a3b42b59651bab5eb45c07375f60e905,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xfb7806174d2886fba963246c8b11f45d112237e4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x95f9c818b53e8785fd2d54f48069cdb4bac9f7fb,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x3cb033f356692b729c33f34f9091f22a40807f7a,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc10edd7bf59976b360329325fe19506311467ab4,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x9dfed7fc7f39a2886c2fd21f601973fe50eed293,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7a2a74beea02524c15c7319a480975151acd6e32,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x470953da5a6edad3dfbaede641f69537677215d9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x7ce63b7bb95a6851a93e6f27fe1b057b4632156b,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x64167c1da24820455db3054a3b6b091a34526213,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xe04b765c6ffcc5981dddcf7e6e2c9e7db634df72,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x33116e360fc79bfde028a614b1792daa73975571,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xc7878c2d44e759031535c8d983401edc468960b6,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x708a6f89721bea15591a5f8ecf5ff1ad7155d0b8,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xfeb8bac57bc7c3dcce15b075e8d73b6d67dac9b9,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbc21a66b24be5c0eaca42b665da5a562d54e0b51,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf9be708d4f48e80d4fa0892cc733fa32ecc62b60,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x62a66cf20abb6c38b316cb17fb2b94436a20f539,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x77c80017f232cb2a50be65dac1d05e8047148847,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0x59e233a4e3c0ddc8e8225e5edf45c134adfce459,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xbe44a591d6d59bec073421774e864be62e130f37,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xf35505a0979438933a0a6f8b04c625ab43a2d22b,1000.000000000000000000,24,2024-04-02,0.20,FALSE
0xba6380397efd5fac7f6fbbf23406258d8b121869,1000.000000000000000000,24,2024-04-02,0.20,FALSE
